NDB_No,Seq,Amount,Msre_Desc,Gm_Wgt,Num_Data_Pts,Std_Dev
"14083","1",1.0000000000000000e+00,"serving",2.5600000000000000e+02,1,
"14084","1",1.0000000000000000e+00,"serving (5 fl oz)",1.4800000000000000e+02,,
"14084","2",1.0000000000000000e+00,"fl oz",2.9500000000000000e+01,1,
"14086","1",1.0000000000000000e+00,"serving 8 oz",2.4500000000000000e+02,1,
"14087","1",1.0000000000000000e+00,"serving 8 oz",2.4500000000000000e+02,1,
"14088","1",1.0000000000000000e+00,"serving 8 oz",2.4600000000000000e+02,1,
"14090","1",1.0000000000000000e+00,"cup",2.4500000000000000e+02,19,7.5990000000000002e+00
"14091","1",1.0000000000000000e+00,"cup",2.6200000000000000e+02,7,7.9199999999999999e+00
"14092","1",1.0000000000000000e+00,"cup",2.4000000000000000e+02,1,
"14093","1",2.0000000000000000e+01,"fl oz",5.9100000000000000e+02,1,
"14095","1",8.0000000000000000e+00,"fl oz",2.4000000000000000e+02,1,
"14096","1",1.0000000000000000e+00,"fl oz",2.9399999999999999e+01,,
"14096","2",1.0000000000000000e+00,"serving (5 fl oz)",1.4700000000000000e+02,,
"14097","1",1.0000000000000000e+00,"fl oz",2.9399999999999999e+01,,
"14097","2",1.0000000000000000e+00,"serving (5 fl oz)",1.4700000000000000e+02,,
"14098","1",1.0000000000000000e+00,"fl oz",2.9399999999999999e+01,,
"14098","2",1.0000000000000000e+00,"serving (5 fl oz)",1.4700000000000000e+02,,
"14099","1",1.0000000000000000e+00,"fl oz",2.9399999999999999e+01,,
"14099","2",1.0000000000000000e+00,"serving (5 fl oz)",1.4700000000000000e+02,,
"14100","1",1.0000000000000000e+00,"fl oz",2.9399999999999999e+01,,
"14100","2",1.0000000000000000e+00,"serving (5 fl oz)",1.4700000000000000e+02,,
"14101","1",1.0000000000000000e+00,"fl oz",2.9399999999999999e+01,,
"14101","2",1.0000000000000000e+00,"serving (5 fl oz)",1.4700000000000000e+02,,
"14102","1",1.0000000000000000e+00,"fl oz",2.9399999999999999e+01,,
"14102","2",1.0000000000000000e+00,"serving (5 fl oz)",1.4700000000000000e+02,,
"14103","1",1.0000000000000000e+00,"fl oz",2.9500000000000000e+01,,
"14103","2",1.0000000000000000e+00,"serving (5 fl oz)",1.4700000000000000e+02,,
"14105","1",1.0000000000000000e+00,"fl oz",2.9399999999999999e+01,,
"14105","2",1.0000000000000000e+00,"serving (5 fl oz)",1.4700000000000000e+02,,
"14106","1",1.0000000000000000e+00,"fl oz",2.9399999999999999e+01,,
"14106","2",1.0000000000000000e+00,"serving (5 fl oz)",1.4700000000000000e+02,,
"14107","1",1.0000000000000000e+00,"fl oz",2.9399999999999999e+01,,
"14107","2",1.0000000000000000e+00,"serving (5 fl oz)",1.4700000000000000e+02,,
"14108","1",1.0000000000000000e+00,"fl oz",2.9399999999999999e+01,,
"14108","2",1.0000000000000000e+00,"serving (5 fl oz)",1.4700000000000000e+02,,
"14109","1",1.0000000000000000e+00,"fl oz",2.9399999999999999e+01,,
"14109","2",1.0000000000000000e+00,"serving (5 fl oz)",1.4700000000000000e+02,,
"14113","1",1.0000000000000000e+00,"fl oz",2.9300000000000001e+01,,
"14113","2",1.0000000000000000e+00,"serving (5 fl oz)",1.4700000000000000e+02,,
"14116","1",1.0000000000000000e+00,"fl oz",2.9500000000000000e+01,,
"14116","2",1.0000000000000000e+00,"serving (5 fl oz)",1.4800000000000000e+02,,
"14117","1",1.0000000000000000e+00,"fl oz",2.9300000000000001e+01,,
"14117","2",1.0000000000000000e+00,"serving (5 fl oz)",1.4700000000000000e+02,,
"14119","1",8.0000000000000000e+00,"fl oz",2.4700000000000000e+02,1,
"14120","1",1.0000000000000000e+00,"fl oz",2.9500000000000000e+01,,
"14120","2",1.0000000000000000e+00,"serving (5 fl oz)",1.4800000000000000e+02,,
"14121","1",1.0000000000000000e+00,"fl oz",2.9600000000000001e+01,,
"14121","2",1.0000000000000000e+00,"can or bottle (16 fl oz)",4.7400000000000000e+02,,
"14121","3",1.0000000000000000e+00,"can or bottle (12 fl oz)",3.5500000000000000e+02,,
"14124","1",1.0000000000000000e+00,"fl oz",2.9500000000000000e+01,,
"14124","2",1.0000000000000000e+00,"serving (5 fl oz)",1.4700000000000000e+02,,
"14125","1",1.0000000000000000e+00,"fl oz",3.0500000000000000e+01,,
"14125","2",1.0000000000000000e+00,"serving (5 fl oz)",1.5200000000000000e+02,,
"14126","1",1.0000000000000000e+00,"fl oz",2.9500000000000000e+01,,
"14126","2",1.0000000000000000e+00,"serving (5 fl oz)",1.4700000000000000e+02,,
"14130","1",1.0000000000000000e+00,"fl oz",3.0899999999999999e+01,,
"14130","2",1.0000000000000000e+00,"can or bottle (16 fl oz)",4.9400000000000000e+02,,
"14130","3",1.0000000000000000e+00,"can or bottle (12 fl oz)",3.7100000000000000e+02,,
"14132","1",1.0000000000000000e+00,"fl oz",2.9600000000000001e+01,,
"14132","2",1.0000000000000000e+00,"serving (5 fl oz)",1.4800000000000000e+02,,
"14134","1",1.0000000000000000e+00,"fl oz",2.9300000000000001e+01,,
"14134","2",1.0000000000000000e+00,"serving (5 fl oz)",1.4700000000000000e+02,,
"14135","1",1.0000000000000000e+00,"fl oz",3.0800000000000001e+01,,
"14135","2",1.0000000000000000e+00,"serving (5 fl oz)",1.5400000000000000e+02,,
"14136","1",1.0000000000000000e+00,"fl oz",3.0500000000000000e+01,,
"14136","2",1.0000000000000000e+00,"can or bottle (16 fl oz)",4.8800000000000000e+02,,
"14136","3",1.0000000000000000e+00,"can or bottle (12 fl oz)",3.6600000000000000e+02,,
"14137","1",1.0000000000000000e+00,"fl oz",3.0600000000000001e+01,,
"14137","2",1.0000000000000000e+00,"serving (8 fl oz)",2.4500000000000000e+02,,
"14137","3",1.0000000000000000e+00,"serving (12 fl oz)",3.6800000000000000e+02,,
"14137","4",1.0000000000000000e+00,"serving (16.9 fl oz)",5.1800000000000000e+02,,
"14138","1",1.0000000000000000e+00,"fl oz",2.9300000000000001e+01,,
"14138","2",1.0000000000000000e+00,"serving (5 fl oz)",1.4700000000000000e+02,,
"14140","1",1.0000000000000000e+00,"fl oz",3.0000000000000000e+01,,
"14140","2",1.0000000000000000e+00,"serving (5 fl oz)",1.5000000000000000e+02,,
"14142","1",1.0000000000000000e+00,"fl oz",3.1000000000000000e+01,,
"14142","2",1.0000000000000000e+00,"can or bottle (12 fl oz)",3.7200000000000000e+02,,
"14143","1",1.0000000000000000e+00,"fl oz",2.9600000000000001e+01,,
"14143","2",1.0000000000000000e+00,"can (12 fl oz)",3.5500000000000000e+02,,
"14144","1",1.0000000000000000e+00,"fl oz",3.0800000000000001e+01,,
"14144","4",1.0000000000000000e+00,"drink (12 fl oz)",3.6800000000000000e+02,,
"14144","5",1.0000000000000000e+00,"drink, small (16 fl oz)",4.9100000000000000e+02,,
"14144","6",1.0000000000000000e+00,"drink, medium (22 fl oz)",6.7500000000000000e+02,,
"14144","7",1.0000000000000000e+00,"drink, large (32 fl oz)",9.8200000000000000e+02,,
"14144","8",1.0000000000000000e+00,"drink, extra large (44 fl oz)",1.3510000000000000e+03,,
"14145","1",1.0000000000000000e+00,"fl oz",3.0800000000000001e+01,,
"14145","2",1.0000000000000000e+00,"serving 12 fl oz",3.6900000000000000e+02,,
"14145","3",1.0000000000000000e+00,"serving 16 fl oz",4.9200000000000000e+02,,
"14145","4",1.0000000000000000e+00,"cup 12 fl oz 12 fl oz",2.5800000000000000e+02,,
"14146","1",1.0000000000000000e+00,"fl oz",2.9600000000000001e+01,,
"14146","2",1.0000000000000000e+00,"can or bottle (16 fl oz)",4.7400000000000000e+02,,
"14146","3",1.0000000000000000e+00,"can (12 fl oz)",3.5500000000000000e+02,,
"14146","4",1.0000000000000000e+00,"drink, small (16 fl oz)",4.7400000000000000e+02,,
"14146","5",1.0000000000000000e+00,"drink, medium (22 fl oz)",6.5100000000000000e+02,,
"14146","6",1.0000000000000000e+00,"drink, large (32 fl oz)",9.4700000000000000e+02,,
"14146","7",1.0000000000000000e+00,"drink, extra large (44 fl oz)",1.3020000000000000e+03,,
"14147","1",1.0000000000000000e+00,"fl oz",3.0699999999999999e+01,,
"14147","2",1.0000000000000000e+00,"serving 12 fl oz",3.6800000000000000e+02,,
"14147","3",1.0000000000000000e+00,"serving 16 fl oz",4.9100000000000000e+02,,
"14148","1",1.0000000000000000e+00,"fl oz",3.0699999999999999e+01,,
"14148","2",1.0000000000000000e+00,"can or bottle (12 fl oz)",3.7000000000000000e+02,,
"14148","3",1.0000000000000000e+00,"can or bottle (16 fl oz)",4.9200000000000000e+02,,
"14148","4",1.0000000000000000e+00,"drink, small (16 fl oz)",4.9200000000000000e+02,,
"14148","5",1.0000000000000000e+00,"drink, medium (22 fl oz)",6.7600000000000000e+02,,
"14148","6",1.0000000000000000e+00,"drink, large (32 fl oz)",9.8400000000000000e+02,,
"14148","7",1.0000000000000000e+00,"drink, extra large (44 fl oz)",1.3530000000000000e+03,,
"14149","1",1.0000000000000000e+00,"fl oz",2.9600000000000001e+01,,
"14149","2",1.0000000000000000e+00,"can (8 fl oz)",3.5500000000000000e+02,,
"14150","1",1.0000000000000000e+00,"fl oz",3.1000000000000000e+01,,
"14150","2",1.0000000000000000e+00,"can or bottle (16 fl oz)",4.9600000000000000e+02,,
"14150","3",1.0000000000000000e+00,"can or bottle (12 fl oz)",3.7200000000000000e+02,,
"14151","1",1.0000000000000000e+00,"fl oz",2.9600000000000001e+01,,
"14151","2",1.0000000000000000e+00,"can (12 fl oz)",3.5500000000000000e+02,,
"14152","1",1.0000000000000000e+00,"fl oz",2.9500000000000000e+01,,
"14152","2",1.0000000000000000e+00,"serving 5 fl oz",1.4800000000000000e+02,,
"14153","1",1.0000000000000000e+00,"fl oz",3.0699999999999999e+01,,
"14153","2",1.0000000000000000e+00,"can or bottle (16 fl oz)",4.9100000000000000e+02,,
"14153","3",1.0000000000000000e+00,"can or bottle (12 fl oz)",3.6800000000000000e+02,,
"14154","1",1.0000000000000000e+00,"can 8.4 fl oz",2.5800000000000000e+02,1,
"14154","2",1.0000000000000000e+00,"serving 12 fl oz",3.6900000000000000e+02,,
"14154","3",1.0000000000000000e+00,"serving 16 fl oz",4.9200000000000000e+02,,
"14155","1",1.0000000000000000e+00,"fl oz",3.0500000000000000e+01,,
"14155","2",1.0000000000000000e+00,"bottle (11 fl oz)",3.3600000000000000e+02,,
"14155","3",1.0000000000000000e+00,"can or bottle (16 fl oz)",4.8800000000000000e+02,,
"14155","4",1.0000000000000000e+00,"can or bottle (12 fl oz)",3.6600000000000000e+02,,
"14156","1",1.0000000000000000e+00,"serving 8.3 fl oz can",2.5000000000000000e+02,,
"14157","1",1.0000000000000000e+00,"fl oz",3.0800000000000001e+01,,
"14157","2",1.0000000000000000e+00,"can or bottle (16 fl oz)",4.9300000000000000e+02,,
"14157","3",1.0000000000000000e+00,"can or bottle (12 fl oz)",3.7000000000000000e+02,,
"14158","1",1.0000000000000000e+00,"fl oz",2.9399999999999999e+01,,
"14158","2",1.0000000000000000e+00,"serving 5 fl oz",1.4700000000000000e+02,,
"14159","1",1.0000000000000000e+00,"fl oz",2.9399999999999999e+01,,
"14159","2",1.0000000000000000e+00,"serving 5 fl oz",1.4700000000000000e+02,,
"14160","1",1.0000000000000000e+00,"fl oz",2.9300000000000001e+01,,
"14160","2",1.0000000000000000e+00,"serving 5 fl oz",1.4700000000000000e+02,,
"14161","1",1.6000000000000000e+01,"fl oz",4.7300000000000000e+02,1,
"14162","1",8.0000000000000000e+00,"fl oz",2.4000000000000000e+02,1,
"14163","1",8.0000000000000000e+00,"fl oz",2.3700000000000000e+02,1,
"14164","1",1.0000000000000000e+00,"cup dry mix",9.8000000000000000e+01,11,3.6949999999999998e+00
"14164","2",1.0000000000000000e+00,"cup prepared",2.5100000000000000e+02,11,1.5489000000000001e+01
"14165","1",1.0000000000000000e+00,"cup",2.5300000000000000e+02,12,2.7900000000000000e+00
"14166","1",1.0000000000000000e+00,"fl oz",2.9600000000000001e+01,,
"14166","2",1.0000000000000000e+00,"bottle (16 fl oz)",4.7400000000000000e+02,,
"14166","3",1.0000000000000000e+00,"can (12 fl oz)",3.5500000000000000e+02,,
"14167","1",1.2000000000000000e+01,"fl oz",3.6000000000000000e+02,1,
"14168","1",1.0000000000000000e+00,"tbsp",1.2000000000000000e+01,,
"14169","1",1.0000000000000000e+00,"cup (8 fl oz)",2.5600000000000000e+02,,
"14171","1",1.0000000000000000e+00,"cup",2.4000000000000000e+02,1,
"14173","1",9.5000000000000000e+00,"fl oz",2.8100000000000000e+02,1,
"14174","1",8.0000000000000000e+00,"fl oz",2.4000000000000000e+02,1,
"14177","1",1.0000000000000000e+00,"cup (8 fl oz)",2.6600000000000000e+02,,
"14179","1",1.0000000000000000e+00,"cup",2.6200000000000000e+02,10,2.8590000000000000e+00
"14180","1",1.0000000000000000e+00,"cup",2.4800000000000000e+02,11,3.1160000000000001e+00
"14181","1",1.0000000000000000e+00,"serving 2 tbsp",3.9000000000000000e+01,1,
"14181","2",1.0000000000000000e+00,"cup",3.0000000000000000e+02,1,
"14182","1",1.0000000000000000e+00,"cup (8 fl oz)",2.8200000000000000e+02,,
"14183","1",1.0000000000000000e+00,"cup",2.6500000000000000e+02,11,2.7509999999999999e+00
"14187","1",1.0000000000000000e+00,"fl oz",3.0199999999999999e+01,,
"14187","2",1.0000000000000000e+00,"can (5.5 oz)",1.6600000000000000e+02,,
"14188","1",1.0000000000000000e+00,"cup",2.6000000000000000e+02,12,4.3520000000000003e+00
"14189","1",8.0000000000000000e+00,"fl oz",2.4000000000000000e+02,1,
"14190","1",1.0000000000000000e+00,"cup",2.6900000000000000e+02,10,1.1850000000000001e+00
"14191","1",1.0000000000000000e+00,"cup",2.6500000000000000e+02,11,1.8200000000000001e+00
"14192","1",1.0000000000000000e+00,"serving (3 heaping tsp or 1 envelope)",2.8000000000000000e+01,,
"14194","1",1.0000000000000000e+00,"fl oz",3.4299999999999997e+01,,
"14194","2",1.0000000000000000e+00,"serving 6 fl oz",2.0600000000000000e+02,,
"14195","1",1.0000000000000000e+00,"serving 1 envelope",2.0000000000000000e+01,1,
"14196","1",1.0000000000000000e+00,"envelope Alba (.675 oz)",1.9000000000000000e+01,,
"14196","2",1.0000000000000000e+00,"envelope  Swiss Miss (.53 oz)",1.5000000000000000e+01,,
"14197","1",1.0000000000000000e+00,"serving 1 envelope",2.0000000000000000e+01,1,
"14199","1",1.0000000000000000e+00,"cup",2.7100000000000000e+02,11,2.3199999999999998e+00
"14201","1",1.0000000000000000e+00,"fl oz",2.9600000000000001e+01,,
"14201","2",6.0000000000000000e+00,"fl oz",1.7800000000000000e+02,,
"14201","3",1.0000000000000000e+00,"cup (8 fl oz)",2.3700000000000000e+02,,
"14202","1",1.0000000000000000e+00,"fl oz",2.9600000000000001e+01,,
"14203","1",1.0000000000000000e+00,"tsp",1.0000000000000000e+00,,
"14203","2",1.0000000000000000e+00,"packet",2.0000000000000000e+00,,
"14204","1",1.0000000000000000e+00,"tsp dry",6.4000000000000004e+00,,
"14206","1",1.0000000000000000e+00,"cup",2.7000000000000000e+02,12,1.7170000000000001e+00
"14207","1",1.0000000000000000e+00,"cup",2.6600000000000000e+02,5,1.2809999999999999e+00
"14207","2",1.6000000000000000e+01,"fl oz",4.7300000000000000e+02,1,
"14209","1",1.0000000000000000e+00,"fl oz",2.9600000000000001e+01,,
"14209","2",6.0000000000000000e+00,"fl oz",1.7800000000000000e+02,,
"14209","3",1.0000000000000000e+00,"cup (8 fl oz)",2.3700000000000000e+02,,
"14210","1",1.0000000000000000e+00,"fl oz",2.9600000000000001e+01,,
"14211","1",1.0000000000000000e+00,"cup",2.6500000000000000e+02,6,2.9680000000000000e+00
"14214","1",1.0000000000000000e+00,"tsp",1.0000000000000000e+00,,
"14214","2",1.0000000000000000e+00,"packet",2.0000000000000000e+00,,
"14215","1",1.0000000000000000e+00,"fl oz",2.9800000000000001e+01,,
"14215","2",1.0000000000000000e+00,"serving 6 fl oz",1.7900000000000000e+02,,
"14216","1",8.0000000000000000e+00,"fl oz",2.4000000000000000e+02,1,
"14217","1",8.0000000000000000e+00,"fl oz",2.4000000000000000e+02,1,
"14218","1",1.0000000000000000e+00,"tsp rounded",1.8000000000000000e+00,,
"14219","1",1.0000000000000000e+00,"fl oz",2.9899999999999999e+01,,
"14219","2",1.0000000000000000e+00,"serving 6 fl oz",1.7900000000000000e+02,,
"14220","1",8.0000000000000000e+00,"fl oz",2.4900000000000000e+02,1,
"14221","1",8.0000000000000000e+00,"fl oz",2.3700000000000000e+02,1,
"14222","1",1.0000000000000000e+00,"tsp, rounded",1.8000000000000000e+00,,
"14223","1",1.0000000000000000e+00,"fl oz",2.9899999999999999e+01,,
"14223","2",1.0000000000000000e+00,"serving 6 fl oz",1.7900000000000000e+02,,
"14224","1",1.0000000000000000e+00,"serving 2 tbsp",1.3000000000000000e+01,1,
"14226","1",8.0000000000000000e+00,"fl oz",2.4200000000000000e+02,1,
"14227","1",8.0000000000000000e+00,"fl oz",2.4700000000000000e+02,1,
"14231","1",1.0000000000000000e+00,"NLEA Serving",1.4000000000000000e+01,,
"14233","1",8.0000000000000000e+00,"fl oz",2.4800000000000000e+02,1,
"14234","1",8.0000000000000000e+00,"fl oz",2.4700000000000000e+02,1,
"14235","1",8.0000000000000000e+00,"fl oz",2.3700000000000000e+02,1,
"14236","1",1.0000000000000000e+00,"tsp (1 serving)",3.0000000000000000e+00,,
"14237","1",1.0000000000000000e+00,"fl oz",3.0100000000000001e+01,,
"14237","2",1.0000000000000000e+00,"serving 6 fl oz",1.8000000000000000e+02,,
"14238","1",1.0000000000000000e+00,"fl oz",3.0600000000000001e+01,,
"14238","2",1.0000000000000000e+00,"cup (8 fl oz)",2.4500000000000000e+02,,
"14239","1",1.1199999999999999e+01,"fl oz",3.3500000000000000e+02,1,
"14240","1",1.0000000000000000e+00,"fl oz",3.0600000000000001e+01,,
"14240","2",1.0000000000000000e+00,"cup (8 fl oz)",2.4500000000000000e+02,,
"14241","1",1.0000000000000000e+00,"fl oz",3.0600000000000001e+01,,
"14241","2",1.0000000000000000e+00,"cup (8 fl oz)",2.4500000000000000e+02,,
"14242","1",1.0000000000000000e+00,"fl oz",3.1600000000000001e+01,,
"14242","2",1.0000000000000000e+00,"cup (8 fl oz)",2.5300000000000000e+02,,
"14243","1",1.0000000000000000e+00,"fl oz",2.9600000000000001e+01,,
"14243","2",1.0000000000000000e+00,"cup (8 fl oz)",2.3700000000000000e+02,,
"14245","1",1.0000000000000000e+00,"cup (8 fl oz)",2.7200000000000000e+02,,
"14246","1",2.0000000000000000e+00,"tbsp",4.5000000000000000e+00,1,
"14247","1",1.6000000000000000e+01,"fl oz",4.7300000000000000e+02,1,
"14248","1",1.2000000000000000e+01,"fl oz",3.5600000000000000e+02,1,
"14250","1",1.2000000000000000e+01,"fl oz",3.5500000000000000e+02,1,
"14251","1",1.0000000000000000e+00,"fl oz",3.0600000000000001e+01,2,
"14251","2",1.0000000000000000e+00,"bottle",3.5500000000000000e+02,2,
"14252","1",1.0000000000000000e+00,"bottle",1.1840000000000000e+03,1,
"14253","1",1.0000000000000000e+00,"fl oz",3.0300000000000001e+01,3,5.8000000000000003e-02
"14255","1",8.0000000000000000e+00,"fl oz",2.4800000000000000e+02,1,
"14256","1",8.0000000000000000e+00,"fl oz",2.4800000000000000e+02,1,
"14257","1",8.0000000000000000e+00,"fl oz",2.4800000000000000e+02,2,
"14258","1",8.0000000000000000e+00,"fl oz",2.4700000000000000e+02,1,
"14259","1",8.0000000000000000e+00,"fl oz",2.4800000000000000e+02,1,
"14260","1",2.4000000000000000e+02,"ml",2.4000000000000000e+02,1,
"14261","1",1.6000000000000000e+01,"fl oz",4.7300000000000000e+02,1,
"14262","1",1.0000000000000000e+00,"fl oz",3.5200000000000003e+01,,
"14262","2",1.0000000000000000e+00,"can (12 fl oz)",4.2300000000000000e+02,,
"14263","1",1.0000000000000000e+00,"fl oz",3.1000000000000000e+01,,
"14263","2",1.0000000000000000e+00,"serving 8 fl oz",2.4800000000000000e+02,,
"14264","1",6.7500000000000000e+00,"fl oz",2.1000000000000000e+02,2,
"14264","2",1.0000000000000000e+00,"cup (8 fl oz)",2.4800000000000000e+02,,
"14267","1",1.0000000000000000e+00,"fl oz",3.1000000000000000e+01,,
"14267","2",1.0000000000000000e+00,"cup (8 fl oz)",2.4800000000000000e+02,,
"14268","1",1.0000000000000000e+00,"fl oz",3.4799999999999997e+01,,
"14268","2",1.0000000000000000e+00,"can (12 fl oz)",4.1800000000000000e+02,,
"14269","1",1.0000000000000000e+00,"fl oz",3.0899999999999999e+01,,
"14269","2",1.0000000000000000e+00,"cup",2.4700000000000000e+02,,
"14270","1",1.0000000000000000e+00,"serving",1.5000000000000000e+01,1,
